game_id,turns,w_ctrld_pawn,w_ctrld_knight,w_ctrld_bishop,w_ctrld_rook,w_ctrld_queen,w_ctrld_king,w_preassure_points,w_ctrld_diagonals,w_ctrld_lines,b_ctrld_pawn,b_ctrld_knight,b_ctrld_bishop,b_ctrld_rook,b_ctrld_queen,b_ctrld_king,b_preassure_points,b_ctrld_diagonals,b_ctrld_lines,rated_cod,winner_cod,current_turn_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,moves_fen_cod
6250,50,10,0,5,9,11,1,7,3,4,10,0,2,18,15,1,11,2,8,1,0,1,37,109,1244,109,254,14410
6251,86,4,0,0,14,0,6,3,0,4,0,0,0,0,0,5,0,0,0,0,1,1,219,0,1409,121,608,10235
6252,54,1,0,4,7,23,1,6,5,6,3,0,9,22,19,2,15,4,7,0,0,1,281,307,96,12,608,9359
6253,51,7,6,0,15,9,1,7,2,6,8,0,0,0,0,0,6,2,3,1,1,0,70,151,986,96,497,154
6254,64,5,0,7,10,0,3,4,2,4,9,0,7,5,0,2,2,3,1,1,0,1,102,264,874,90,180,6066
6255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,2,2,1,0,1,324,213,1037,102,137,10405
6256,66,8,3,0,8,0,5,4,0,3,7,0,7,20,0,5,9,2,4,1,0,1,384,152,339,38,180,978
6257,52,3,0,0,0,0,0,6,8,2,7,0,9,13,10,2,10,5,5,1,0,1,120,237,965,94,539,7233
6258,55,11,8,7,0,0,3,3,2,0,5,8,14,0,0,2,5,4,0,1,1,0,46,78,810,84,137,5419
6259,51,8,6,14,17,0,3,15,5,4,4,6,6,13,0,3,7,2,4,1,1,0,254,152,393,38,595,2831
6260,82,10,0,0,0,0,4,5,0,5,10,0,0,10,14,2,8,1,4,1,0,1,254,280,884,90,346,4859
6261,37,9,14,0,12,0,2,6,0,4,9,0,0,0,0,1,9,3,2,1,1,0,75,237,976,94,606,16398
6262,16,10,3,17,1,13,1,13,6,1,8,9,14,1,11,1,12,5,2,1,1,1,88,190,780,83,225,12183
6263,48,9,0,0,0,0,1,9,1,3,7,5,20,12,7,0,16,9,5,1,0,1,88,151,348,38,280,14382
6264,23,8,6,9,5,19,6,15,7,6,7,0,0,0,0,0,8,2,0,1,1,0,88,190,773,83,1,13126
6265,36,8,0,0,0,0,0,4,3,1,10,12,15,12,12,4,20,5,4,1,0,1,88,171,180,26,608,12557
6266,23,11,10,10,4,13,5,12,5,5,8,0,0,0,0,0,10,7,2,1,1,0,301,235,946,94,0,14118
6267,42,6,6,0,0,0,7,3,0,0,9,5,0,10,0,4,5,0,2,1,0,1,158,194,1133,106,137,1601
6268,31,9,12,11,9,12,3,18,4,3,8,1,6,5,1,2,8,3,2,1,1,0,335,77,797,84,3,15016
6269,68,3,0,0,0,0,4,5,0,2,7,8,11,13,0,3,8,4,2,1,0,1,104,70,648,61,367,8245
6270,151,1,8,0,0,17,5,6,2,2,1,0,0,0,0,0,0,0,0,1,1,0,324,36,429,48,608,9850
6271,39,8,0,6,7,15,1,12,4,3,10,0,9,12,11,2,11,5,4,1,0,0,324,199,490,52,210,3580
6272,60,11,0,0,17,11,3,11,2,6,10,0,0,4,14,4,8,1,5,0,1,1,199,70,741,74,261,2231
6273,60,8,0,0,0,0,3,3,1,2,7,4,0,12,0,2,6,0,2,0,0,1,199,189,637,61,151,6269
6274,68,10,0,0,0,0,0,3,2,3,7,5,0,9,13,4,6,2,6,1,0,1,158,72,12,0,285,13775
6276,85,7,14,0,16,0,3,6,0,3,1,0,0,0,0,0,1,0,3,1,1,0,324,72,0,0,608,1626
6277,82,2,0,0,0,0,0,2,0,2,3,0,9,12,24,4,11,6,7,1,0,1,102,80,140,17,323,4517
6278,42,7,0,5,10,0,3,2,1,2,9,6,0,6,0,2,4,0,1,1,0,1,348,194,1128,106,608,3490
6279,18,10,0,12,5,16,6,13,6,6,11,0,2,2,9,2,3,2,3,1,1,1,348,199,458,52,608,12380
6280,39,11,7,11,6,8,3,14,5,3,11,2,5,1,0,4,4,1,0,1,1,0,130,89,1186,109,99,11791
6281,129,0,0,7,10,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,117,97,1288,109,368,11871
6282,112,2,0,0,0,0,0,0,0,0,2,0,7,21,18,6,14,3,6,1,0,1,207,80,108,17,608,7957
6283,18,9,2,8,1,0,1,5,2,0,8,6,5,0,22,4,11,3,4,1,0,1,310,170,642,61,297,17285
6284,55,4,0,5,12,12,2,5,3,6,11,0,0,0,0,0,11,4,5,1,1,0,310,42,1428,126,608,16315
6285,101,7,0,0,10,16,3,5,3,6,5,0,0,0,0,0,0,0,0,1,1,0,310,235,945,94,608,10173
6286,95,8,0,0,10,0,4,0,0,2,4,0,0,0,0,4,1,0,0,1,1,0,310,235,947,94,1,8045
6287,63,7,0,8,0,16,2,6,4,3,4,0,0,0,0,0,4,3,2,1,1,0,310,42,1428,126,608,5536
6288,13,12,13,0,9,1,3,8,0,2,12,6,11,0,0,3,10,3,0,1,1,0,379,189,645,61,328,17281
6289,60,8,0,0,0,0,0,5,2,2,10,0,0,24,0,3,4,0,6,1,0,1,379,235,946,94,0,2555
6290,36,6,8,0,3,13,0,9,1,3,8,0,8,10,15,1,9,3,5,1,0,1,179,42,1428,126,608,15654
6291,42,9,0,0,0,0,0,8,2,4,9,4,0,14,12,3,11,2,5,1,0,1,21,190,772,83,0,297
6292,58,8,0,0,0,0,0,4,0,2,9,7,0,18,14,3,12,1,4,1,0,1,21,235,946,94,0,15998
6294,16,8,0,0,0,0,0,3,0,0,9,8,12,2,14,4,13,5,3,1,0,1,275,0,1403,120,608,17331
6295,43,8,14,0,15,0,7,9,0,2,5,0,0,1,0,2,2,0,0,1,1,0,19,36,813,85,608,1655
6296,14,8,0,0,0,0,0,5,0,0,8,8,8,2,18,4,16,5,4,1,0,1,19,0,1407,120,448,17357
6297,39,7,5,5,12,12,1,7,3,5,8,0,0,0,0,0,1,2,0,1,1,0,110,70,630,60,608,1549
6298,40,6,0,0,0,0,0,4,2,0,5,3,14,7,19,5,14,7,4,0,0,1,234,3,60,9,170,16586
6299,7,10,5,8,0,13,3,13,5,3,10,0,0,0,0,0,4,1,0,1,1,0,346,70,134,17,231,13534
6300,38,11,0,0,0,0,0,2,0,0,8,7,2,12,13,2,12,3,5,1,0,1,346,4,1432,127,87,2117
6301,19,8,2,9,8,9,4,12,3,4,7,0,0,0,0,0,3,0,0,1,1,0,21,70,735,74,608,11647
6302,56,9,0,2,17,10,5,9,2,6,12,6,0,2,12,2,6,2,1,1,0,1,19,190,773,83,1,3405
6303,24,9,6,10,7,7,1,9,3,2,12,9,1,4,16,4,15,3,5,1,0,1,19,193,1128,106,608,14970
6304,53,6,10,0,13,0,2,7,0,4,9,0,0,0,0,0,11,3,3,1,1,0,19,90,1327,109,500,2247
6305,36,12,2,0,9,11,1,11,1,4,14,8,0,14,16,2,16,4,7,1,0,1,19,199,401,40,608,15594
6306,47,9,7,8,10,11,2,13,3,6,7,0,0,0,0,0,11,1,4,1,1,0,19,195,294,36,246,2243
6307,38,8,0,0,0,0,0,10,4,3,10,2,6,4,6,1,4,2,3,1,0,1,19,244,1353,110,608,17131
6308,66,8,0,0,0,0,0,2,3,0,5,0,6,13,11,4,7,2,5,1,0,1,19,89,1186,109,99,8765
6309,69,7,4,0,5,0,2,3,0,2,6,5,0,9,0,2,5,0,3,1,0,0,19,193,1128,106,608,8819
6310,89,9,0,0,7,21,3,6,2,3,2,0,0,0,0,0,0,0,0,1,1,0,19,71,1119,104,335,4511
6311,78,6,0,0,0,0,0,3,4,3,9,0,0,12,10,2,8,0,4,1,0,1,19,0,178,24,136,7149
6312,46,10,0,11,7,13,2,7,5,4,11,0,15,5,6,3,9,5,2,1,0,1,19,71,1119,104,335,13591
6313,42,10,0,0,0,0,0,9,3,6,7,0,5,14,6,3,6,3,7,1,0,1,19,204,459,52,47,6142
6314,58,12,0,0,15,10,2,6,2,5,11,6,0,10,11,4,10,2,5,1,0,1,19,89,1186,109,99,771
6315,56,9,9,3,9,14,1,9,4,5,8,4,8,7,10,4,10,6,4,1,0,1,19,193,1128,106,608,4670
6316,63,4,7,8,10,8,0,6,2,3,10,1,0,2,0,1,4,0,3,1,1,0,19,202,462,52,138,4319
6317,75,9,0,0,8,0,3,3,0,2,4,0,0,23,0,5,3,0,5,1,1,0,19,38,1236,109,240,16541
6318,27,12,6,1,3,9,6,9,2,2,12,5,2,2,9,3,4,4,0,1,1,0,19,235,946,94,0,1988
6319,21,9,9,9,2,15,3,13,5,3,11,0,0,0,1,1,9,2,2,1,1,0,19,98,1300,109,382,14265
6320,71,3,8,0,12,18,1,6,2,5,7,0,0,0,0,0,3,1,3,1,1,0,19,200,476,52,178,264
6321,73,12,0,0,11,15,2,7,2,5,8,0,0,0,0,0,2,4,3,1,1,0,19,90,1327,109,500,5243
6322,84,8,0,0,0,19,6,7,1,3,4,0,11,14,0,2,7,4,2,1,0,1,19,77,797,84,3,7347
6323,62,5,0,0,0,10,1,1,1,1,7,0,0,5,17,1,2,2,4,1,0,1,19,116,1172,109,608,6082
6324,41,8,8,8,8,10,3,10,4,4,9,8,9,4,15,1,13,3,3,1,1,0,19,190,773,83,1,1576
6325,25,10,3,5,2,11,5,7,3,4,6,0,0,0,0,0,9,6,3,1,1,0,19,194,1128,106,608,2800
6326,86,4,0,0,10,17,2,6,2,5,7,7,0,16,0,3,4,0,5,1,0,1,19,121,1193,109,137,4786
6327,100,2,0,0,0,0,2,0,0,0,6,0,0,11,20,7,8,3,6,1,0,1,19,120,1173,109,0,10618
6328,56,7,0,0,0,0,0,9,2,2,9,2,4,13,11,2,6,1,4,1,0,1,19,98,1300,109,382,981
6329,23,10,11,3,2,14,2,9,3,1,11,0,0,0,0,0,10,3,1,1,1,0,19,89,1346,109,526,13123
6330,36,10,0,4,9,15,3,10,2,5,10,0,12,13,10,4,13,5,3,1,0,1,19,4,1442,127,432,16435
6331,92,5,0,0,0,0,7,0,0,0,0,0,0,13,0,5,0,0,4,1,0,1,19,191,1016,101,556,6939
6332,51,5,9,9,10,9,5,11,4,3,6,0,0,0,0,5,10,6,3,1,1,0,19,235,945,94,608,1582
6333,61,6,0,0,26,12,5,15,4,9,3,0,0,9,14,4,8,1,5,1,1,0,19,70,762,79,608,16506
6334,65,7,0,0,15,3,2,8,1,6,5,0,0,13,3,4,6,1,5,1,1,0,19,120,1173,109,0,9494
6335,33,9,10,2,7,10,3,14,4,3,9,10,8,13,11,2,15,3,3,1,0,0,19,235,945,94,608,15154
6336,71,9,0,0,11,0,2,0,0,3,3,0,0,14,0,7,3,0,3,1,1,0,19,92,1197,109,141,3898
6337,49,6,0,9,10,15,3,12,6,5,7,0,6,11,0,2,2,2,2,1,1,0,19,193,1128,106,608,5171
6338,50,4,0,0,7,20,1,3,3,6,5,0,3,10,18,1,9,2,7,1,0,1,19,194,1128,106,608,15678
6339,24,11,6,10,6,8,4,14,4,5,10,2,5,2,6,2,5,2,0,1,1,1,19,143,1273,109,359,17637
6340,57,9,0,8,12,20,2,12,3,5,6,0,9,7,15,0,8,4,5,1,1,0,19,0,430,49,608,2567
6341,23,7,16,13,5,10,3,17,5,2,10,3,4,2,5,1,9,2,2,1,1,0,19,190,773,83,1,17991
6342,66,7,0,0,12,0,3,5,1,3,9,5,0,17,14,3,13,1,7,1,0,1,19,193,1128,106,608,15473
6343,93,2,0,0,0,21,6,5,1,2,2,0,7,0,0,6,2,1,0,1,1,0,19,237,976,94,606,11756
6344,83,2,0,0,10,0,6,1,0,3,7,0,0,0,25,2,8,6,4,1,1,0,19,235,89,11,463,1322
6345,71,7,0,10,9,0,3,5,4,2,4,0,0,9,0,4,1,0,3,0,1,0,106,190,777,83,180,3689
6346,62,9,0,0,0,0,0,5,1,3,7,0,6,9,32,2,15,3,8,1,0,1,106,152,339,38,180,3516
6347,53,9,0,6,25,0,3,8,3,7,3,0,0,14,0,0,1,0,3,1,1,0,106,210,1033,102,83,5013
6348,37,10,0,2,6,10,3,7,3,4,9,2,8,8,9,1,8,4,4,1,0,0,106,243,911,90,30,15736
6349,32,6,0,0,0,0,0,6,3,2,9,2,11,13,19,2,16,6,7,1,0,1,219,153,316,38,18,4413
6350,67,7,5,0,10,0,3,3,0,3,5,0,0,0,0,1,1,0,0,1,1,0,193,198,291,36,162,8385
6351,76,6,0,0,0,0,0,5,7,5,10,5,0,11,9,1,7,1,5,0,0,1,19,70,1380,113,608,15660
6352,68,5,0,0,0,0,0,1,0,0,4,0,0,9,21,1,4,2,5,0,0,1,19,92,1197,109,141,7450
6353,61,4,7,0,17,11,3,11,1,5,3,0,0,0,0,0,6,3,5,0,1,0,19,132,1213,109,165,2331
6354,45,4,5,0,21,17,2,13,2,7,7,0,0,0,0,0,7,2,5,0,1,0,19,128,1222,109,164,14574
6355,37,8,7,0,8,15,3,9,2,5,9,0,0,0,0,0,5,0,1,0,1,0,19,76,674,70,608,17218
6356,26,9,0,10,5,15,6,9,5,3,9,3,4,1,5,1,10,3,0,0,0,1,19,126,1205,109,165,17643
6357,35,9,6,12,11,0,3,10,3,4,7,0,0,0,0,0,3,1,0,0,1,0,19,78,806,84,137,12574
6358,53,7,0,0,17,21,2,9,4,9,9,0,0,1,0,3,5,0,6,0,1,0,19,52,53,8,235,5836
6359,76,3,0,0,0,0,5,1,0,0,8,0,0,11,19,1,6,2,4,1,0,1,344,303,444,50,171,5753
6360,37,4,6,0,11,13,1,6,1,5,7,2,0,3,21,3,6,2,5,1,1,0,310,107,1229,109,205,16941
6361,39,11,0,14,10,9,2,12,6,4,8,0,0,0,0,0,9,1,5,1,1,0,19,183,559,55,608,14078
6362,49,7,5,4,0,0,2,5,2,0,11,0,17,9,13,1,12,6,5,1,0,0,19,338,456,50,588,15562
6363,60,7,0,0,10,20,2,9,2,6,7,0,7,14,15,2,9,4,8,1,0,1,355,98,1300,109,382,939
6364,18,11,4,5,0,12,2,8,3,1,11,12,0,10,3,3,10,0,4,1,0,1,306,0,433,49,244,14170
6365,104,1,0,0,0,0,0,0,0,0,9,5,0,11,0,6,3,0,2,1,0,1,306,338,456,50,588,8220
6366,30,12,4,8,3,6,1,8,4,1,12,13,3,5,4,3,10,1,2,1,0,1,306,184,543,55,608,1585
6367,51,5,0,6,18,16,2,10,4,8,8,0,0,0,0,0,15,4,6,1,1,0,306,110,1241,109,254,3997
6369,59,7,5,0,12,0,3,3,0,2,9,0,0,0,0,4,4,0,4,1,1,0,310,206,521,52,565,442
6371,82,3,0,0,0,0,0,0,0,0,4,0,0,12,0,4,3,0,3,1,0,1,19,151,367,38,529,9889
6372,99,0,0,0,13,31,5,10,1,9,4,0,0,0,0,0,0,0,0,1,1,0,19,190,774,83,2,8510
6373,56,3,0,0,0,0,0,0,0,0,7,11,0,28,0,4,10,0,5,1,0,1,19,153,319,38,18,4507
6375,30,7,0,0,0,0,5,15,3,4,9,7,5,3,9,1,9,3,2,1,0,1,19,241,928,90,320,14255
6376,72,7,0,0,0,0,0,1,0,3,5,7,0,4,0,5,1,0,2,1,0,1,19,98,1300,109,382,5588
6377,49,9,0,0,8,14,3,7,2,4,8,0,0,0,0,5,8,0,4,1,1,0,19,82,118,17,18,5884
6378,50,6,0,0,0,0,3,2,4,0,7,0,11,9,0,3,8,4,3,1,0,1,19,191,1001,101,146,1875
6379,54,5,0,7,0,19,3,3,6,4,8,0,13,6,12,1,9,6,2,1,0,1,19,70,752,74,592,14824
6380,30,8,8,0,0,14,2,8,1,2,9,0,11,5,16,2,11,3,4,1,0,1,19,214,1021,102,77,6196
6381,87,6,4,0,0,0,6,3,0,0,1,0,0,0,0,5,1,0,0,1,1,0,19,41,1399,118,608,7976
6382,47,9,0,7,3,17,3,8,4,4,9,0,5,13,0,2,8,2,3,1,1,0,19,199,458,52,608,7940
6383,61,8,0,0,19,19,2,9,2,8,6,0,0,0,1,0,7,2,5,1,1,0,19,107,1229,109,205,3081
6384,57,9,0,0,18,16,2,9,2,6,6,0,0,0,0,0,1,0,1,1,1,0,19,197,301,36,512,3252
6385,40,9,0,0,14,0,2,4,0,6,9,0,0,16,0,2,5,0,3,1,0,1,19,190,779,83,182,4069
6386,23,8,2,9,2,12,1,9,5,3,6,6,13,0,20,1,15,8,4,1,1,0,19,4,1445,127,457,17492
6387,16,8,0,0,0,0,0,8,4,0,10,13,0,3,17,3,13,2,4,1,0,1,19,206,530,52,565,12320
6388,58,6,0,0,0,0,3,7,4,3,8,4,0,6,14,3,4,2,4,1,0,1,19,191,1016,101,556,6210
6389,56,10,0,0,0,1,3,11,2,4,6,0,13,6,17,3,10,7,4,1,0,1,19,214,1021,102,77,1959
6390,23,8,6,15,5,12,2,11,7,4,10,0,0,0,0,0,5,1,0,1,1,0,19,190,772,83,0,13266
6391,27,11,7,6,3,17,5,12,2,4,9,0,0,0,0,0,3,0,0,1,1,0,19,28,266,33,539,595
6392,13,10,9,1,1,6,2,9,1,0,7,6,8,0,0,3,7,2,0,1,1,0,19,70,187,28,608,17435
6393,105,4,4,0,12,16,7,8,1,5,0,0,0,0,0,4,0,0,0,1,1,0,19,77,796,84,2,109
6394,10,10,0,0,0,0,0,3,1,0,10,5,8,0,13,3,12,5,3,1,0,1,19,2,59,9,608,17293
6395,58,7,0,0,0,0,0,2,0,1,9,4,5,24,0,6,11,1,6,1,0,1,357,36,674,70,608,3867
6396,27,8,3,5,5,19,2,9,5,5,10,0,0,0,0,0,3,1,1,1,1,0,92,37,944,93,608,17555
6397,57,9,12,0,11,16,0,13,2,6,5,0,0,0,0,0,2,1,2,1,1,0,293,80,141,17,326,5306
6398,100,1,0,0,0,0,0,0,0,0,5,6,0,12,21,5,7,2,5,1,0,1,41,0,670,68,449,3307
6399,73,5,0,0,0,19,2,4,2,3,7,0,13,0,20,0,7,6,2,1,0,0,293,39,46,8,72,5446
6400,53,8,8,0,14,13,2,15,3,5,8,0,0,19,9,0,9,1,5,1,1,0,293,1,731,73,349,3814
6401,64,9,10,14,5,0,1,9,4,1,6,6,9,11,15,2,14,4,4,1,0,1,293,70,1380,113,608,6040
6402,119,0,0,0,0,39,8,8,3,5,0,0,0,0,0,0,0,0,0,1,1,0,293,70,187,28,608,11752
6403,38,10,0,0,19,0,2,4,0,4,9,0,0,4,17,1,5,3,5,1,0,1,293,70,1382,113,603,1751
6404,106,1,0,0,0,0,0,0,0,0,10,0,9,1,14,5,7,6,3,1,0,1,293,0,669,68,608,13641
6405,31,7,3,9,10,5,2,10,2,4,7,0,15,11,0,1,5,4,2,1,1,0,293,235,945,94,608,12643
6406,54,6,0,0,12,0,5,4,2,2,8,0,0,8,0,3,4,0,3,1,0,1,293,189,637,61,151,13772
6407,30,5,0,0,0,0,0,7,3,3,9,4,8,4,14,4,9,3,4,1,0,1,293,96,1204,109,163,14924
6408,28,8,2,4,1,0,5,4,2,0,9,11,4,12,0,4,7,1,4,1,0,1,293,81,108,17,608,1641
6409,52,12,0,3,12,0,2,3,2,4,9,8,3,7,0,2,4,1,3,1,0,1,293,77,796,84,2,3748
6410,32,7,4,7,10,0,3,9,2,2,7,6,10,8,16,1,8,7,6,1,0,1,158,173,70,10,265,15855
6411,117,6,0,0,16,0,5,4,0,5,4,0,0,0,0,0,3,0,4,1,1,0,293,80,108,17,608,7306
6412,44,9,6,7,5,8,3,10,3,2,7,0,6,11,10,3,8,2,6,1,0,1,293,152,343,38,197,4720
6413,58,5,0,0,0,0,0,0,0,3,6,12,0,12,0,2,6,0,2,1,0,1,293,254,837,90,608,320
6414,34,9,3,0,3,13,2,7,0,4,7,7,1,3,16,3,6,1,3,1,0,1,293,241,914,90,55,12286
6415,60,5,0,0,0,0,0,0,0,0,8,7,13,12,15,2,11,6,4,1,0,1,293,82,154,17,570,6234
6416,46,7,0,7,0,0,3,2,2,0,10,0,0,10,0,5,3,0,3,1,0,1,293,77,644,61,315,4436
6417,58,7,0,0,0,0,2,3,0,3,5,0,11,6,0,3,3,4,1,1,0,1,293,36,211,32,0,6005
6418,129,2,0,0,9,22,4,6,4,7,0,0,0,0,0,1,0,0,0,1,1,0,293,10,235,33,43,3132
6419,17,12,11,11,2,3,1,10,3,1,14,4,10,2,0,3,5,2,0,1,1,0,293,36,944,93,608,17598
6420,3,12,5,5,0,4,2,7,2,0,10,5,5,0,4,1,9,2,0,1,1,0,293,180,536,55,608,17931
6421,109,7,0,6,13,21,3,10,5,8,3,0,0,0,0,3,0,0,0,1,1,0,293,170,642,61,297,364
6422,76,8,0,0,0,0,0,2,0,3,7,6,0,11,6,2,6,1,3,1,0,1,293,3,60,9,170,8126
6423,60,9,0,0,0,0,0,1,0,1,7,0,3,20,0,3,3,1,4,1,0,1,293,2,59,9,608,1471
6424,78,6,0,0,0,0,0,2,0,1,5,0,8,14,15,4,12,7,6,1,0,1,293,19,252,33,272,6614
6425,98,0,0,0,0,0,0,0,0,0,6,0,0,14,18,6,9,1,5,1,0,1,293,2,59,9,608,11537
6426,62,11,0,0,0,0,0,7,3,5,7,6,0,4,11,1,4,1,3,1,0,1,293,77,985,96,226,499
6428,39,6,6,13,7,0,6,11,3,1,9,0,0,0,0,4,5,2,0,1,1,0,293,2,59,9,608,12628
6429,73,4,6,0,0,0,7,2,0,0,5,0,0,0,0,3,0,0,0,1,1,0,293,193,629,59,374,491
6430,49,5,6,0,14,0,0,3,0,4,4,8,9,16,0,3,7,3,4,1,0,0,293,214,1021,102,77,4615
6431,152,0,0,0,0,0,1,0,0,0,1,2,0,12,16,5,5,2,5,1,0,1,293,195,1391,116,608,9700
6432,43,10,5,14,12,0,7,14,4,2,6,0,2,5,0,4,4,1,1,1,1,0,293,151,366,38,528,12947
6433,52,2,0,0,0,0,0,7,3,5,8,0,12,13,15,3,13,5,5,1,0,1,293,235,945,94,608,4579
6434,40,10,0,12,8,0,3,4,4,2,9,3,9,12,6,4,8,4,6,1,0,1,293,151,366,38,528,17197
6435,63,8,0,16,6,12,5,11,5,4,5,0,0,6,0,3,2,0,1,1,1,0,293,3,60,9,170,4673
6436,21,9,9,5,5,16,4,13,2,5,8,0,0,0,0,0,13,2,2,1,1,0,293,70,751,74,468,15043
6437,59,6,8,4,11,0,4,9,2,3,3,0,0,0,0,6,4,0,3,1,1,0,293,3,60,9,170,4964
6439,40,9,0,0,0,0,0,8,2,1,7,6,6,8,14,1,10,4,5,1,0,1,293,3,60,9,170,15869
6440,50,6,0,0,0,0,0,9,4,5,7,6,11,8,17,3,15,6,5,1,0,1,293,235,946,94,0,4489
6441,108,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,4,1,3,1,0,1,293,3,60,9,170,5209
6442,80,3,0,0,0,0,0,6,6,5,10,5,0,3,12,2,5,0,2,1,0,1,293,242,923,90,129,4219
6443,51,9,0,0,18,9,3,8,1,6,9,0,0,0,0,0,4,4,3,1,1,0,244,19,244,33,272,3075
6444,42,6,0,0,0,0,0,1,1,0,7,0,7,5,19,2,6,6,4,1,0,1,244,170,631,61,608,16113
6445,131,2,0,0,10,9,7,5,0,5,0,0,0,0,0,0,0,0,0,1,1,0,290,189,627,59,608,1680
6446,86,4,0,0,0,0,0,0,0,0,4,0,0,0,40,3,8,3,5,1,0,1,290,80,108,17,608,5560
6447,47,5,0,22,17,0,1,10,8,4,10,0,0,0,0,0,4,2,1,1,1,0,290,254,837,90,608,3038
6448,59,10,3,0,13,12,3,11,1,7,7,0,0,0,0,0,10,2,3,1,1,0,244,71,1119,104,335,14560
6449,159,0,0,0,0,17,5,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,102,71,1104,104,608,6857
6450,62,10,0,0,0,0,0,4,1,3,9,0,0,15,18,4,12,1,5,1,0,1,353,237,976,94,606,405
6451,14,11,2,1,2,2,1,6,0,0,11,10,4,1,14,2,9,4,1,1,0,1,19,0,173,21,608,12441
6452,34,5,0,0,0,0,0,4,0,0,10,5,17,0,30,5,20,9,6,0,0,1,232,0,533,53,608,16916
6454,26,8,0,0,0,0,0,12,5,5,9,3,2,10,18,0,11,3,6,0,0,1,19,189,627,59,608,17563
6455,61,8,0,9,6,17,0,9,4,4,4,0,0,0,0,0,8,2,5,0,1,0,19,170,652,61,561,5235
6456,60,5,0,0,0,0,0,5,2,5,6,0,15,11,17,2,12,7,7,1,0,1,102,170,653,61,587,2436
6457,69,7,6,0,7,15,3,3,2,3,4,0,0,0,0,0,1,1,2,1,1,0,23,36,429,48,608,4561
6458,11,10,11,5,2,2,1,10,1,1,8,9,5,1,0,2,9,1,0,1,1,0,380,71,1119,104,335,17395
6459,41,8,12,0,12,15,1,13,2,5,12,0,0,0,0,2,11,1,3,1,1,0,113,71,1104,104,608,16412
6460,60,6,0,0,0,0,0,5,3,2,9,0,4,3,12,1,6,3,3,1,0,1,324,237,951,94,132,126
6461,11,12,6,8,0,14,4,13,5,3,8,0,0,0,0,0,3,0,0,1,1,0,257,70,663,64,608,13500
6462,65,8,0,5,12,17,4,9,6,6,4,0,0,8,12,1,3,2,6,1,1,0,155,193,629,59,374,2534
6463,25,7,4,9,1,10,2,10,4,2,10,0,0,0,0,0,6,1,2,1,1,0,194,173,64,10,608,13957
6464,141,2,0,7,13,22,5,10,3,6,0,0,0,0,0,0,0,0,0,1,1,0,194,170,652,61,561,506
6465,93,6,0,6,13,0,5,5,1,2,7,0,0,0,0,2,0,0,0,1,1,0,194,170,652,61,561,7583
6466,48,9,0,0,0,0,0,5,2,4,10,5,11,0,8,2,5,3,2,0,0,1,194,36,280,34,608,1196
6467,30,6,0,0,0,0,0,4,0,0,8,5,0,11,10,2,6,1,4,0,0,1,194,195,294,36,246,4897
6468,40,6,5,0,3,13,3,6,2,3,7,0,0,10,20,2,7,4,8,0,0,1,194,77,665,65,301,14456
6469,52,9,11,0,10,0,3,6,0,2,10,6,8,9,0,2,8,2,2,1,0,1,194,80,108,17,608,4712
6470,27,10,0,11,3,11,5,11,4,4,6,0,0,0,0,0,6,2,2,1,1,0,194,194,1128,106,608,13050
6471,121,0,0,0,0,0,1,0,0,0,3,8,0,14,21,8,10,1,5,1,0,0,244,70,741,74,261,12110
6472,28,8,0,0,3,0,1,4,0,1,6,8,1,14,13,3,13,2,5,0,0,1,244,176,1419,122,523,17460
6473,91,0,0,22,0,19,8,8,9,2,0,0,0,0,0,0,0,0,0,1,1,0,244,171,183,26,608,9450
6474,105,7,0,7,11,0,3,4,1,2,3,0,0,16,0,6,2,0,5,1,0,0,194,199,401,40,608,9304
6475,60,6,0,0,0,22,2,2,4,4,10,0,0,12,16,2,7,3,5,1,0,1,244,193,629,59,374,4826
6476,123,1,0,9,9,0,5,3,2,2,1,0,0,0,0,3,0,0,0,0,1,0,244,171,181,26,608,10488
6477,80,3,0,0,0,0,0,1,0,3,7,0,0,24,0,4,5,0,4,1,0,1,194,70,741,74,261,7407
6478,99,1,8,0,0,0,5,2,0,0,1,0,0,0,0,4,3,0,0,0,1,0,371,171,161,20,0,9286
6479,128,2,0,0,0,0,0,4,1,2,6,6,0,8,0,5,4,0,2,1,0,1,194,172,163,20,75,11744
6480,85,2,0,0,19,16,1,5,1,5,0,0,0,0,0,0,0,0,0,0,1,0,43,36,284,35,228,10345
6481,89,5,5,0,10,15,0,8,1,5,0,0,0,0,0,0,0,0,0,1,1,0,352,77,644,61,315,10395
6482,33,8,13,0,14,11,1,11,2,4,6,0,0,0,0,2,7,2,5,1,1,0,102,171,634,61,80,3796
6483,95,5,0,12,12,17,5,11,6,6,3,0,0,0,0,0,0,0,0,1,1,0,194,76,674,70,608,7967
6484,2,10,5,5,0,4,1,9,2,0,10,5,5,0,4,1,9,2,0,0,0,1,102,170,631,61,608,17930
6485,3,10,7,5,1,1,1,8,1,0,10,5,5,0,4,1,9,2,0,0,1,0,102,189,627,59,608,17928
